"48",114.296,110.894,NA,78.815,6.383,220.755,24,68.828,216.332,130.4
"49",21.598,46.089,20.253,98.931,2.879,129.228,24.533,72.362,31.766,99.822
"50",83.591,62.533,307.845,62.102,39.778,74.237,38.766,24.675,NA,50.131
"51",18.677,108.74,41.302,53.99,24.349,71.287,83.787,35.802,52.177,159.677
"52",95.296,37.744,194.601,68.375,44.801,150.609,62.545,143.475,89.229,150.1
"53",29.724,41.418,25.108,54.249,32.545,43.832,22.357,145.379,52.489,31.347
"54",25.877,86.646,32.627,83.47,34.878,59.084,27.814,95.986,62.225,53.631
"55",23.557,50.508,23.171,36.694,23.128,65.068,26.49,47.296,31.115,35.411
"56",17.131,54.934,138.819,NA,28.836,121.396,16.837,10.166,29.034,311.235
"57",73.251,44.431,7.907,29.524,22.893,20.153,16.514,24.594,23.056,7.846
"58",1.41,82.676,118.829,33.844,19.4,12.269,76.386,13.809,50.146,NA
"59",27.816,122.73,25.229,67.037,30.197,59.793,20.283,38.572,33.201,92.655
"60",110.404,32.965,84.344,310.212,96.014,150.869,128.495,100.75,73.755,64.925
"61",28.892,8.7,196.371,61.369,85.116,69.031,50.159,39.757,45.382,45.219
"62",20.444,NA,54.85,43.944,61.332,88.522,45.584,115.163,31.334,52.066
"63",14.223,NA,NA,34.406,NA,9.779,11.348,6.274,12.589,NA
"64",66.299,NA,240.018,70.627,87.052,49.752,39.987,122.518,39.299,88.802
"65",51.366,34.853,20.581,57.466,54.637,48.601,46.6,40.54,48.648,61.486
"66",59.407,146.478,26.877,585.967,78.112,125.279,78.097,13.827,72.023,181.23
"67",76.845,65.714,NA,58.156,50.731,59.922,30.51,31.182,44.474,59.865
"68",20.635,33.023,10.765,3.138,8.902,7.172,11.633,7.598,12.92,12.45
