"46",104.797,11.847,32.466,21.69,7.9,6.965,19.153,11.582,4.651,12.424,5.8,8.072,18.739,6.508,19.35
"47",2.884,3.94,29.333,1.894,3.756,2.757,2.674,2.444,37.222,1.543,19.147,3.934,3.677,6.802,33.789
"48",189.885,15.757,22.836,7.775,7.32,5.882,8.987,13.578,9.282,26.577,11.416,246.212,4.444,19.663,31.006
"49",10.164,24.499,6.435,2.559,6.262,3.615,3.582,4.2,5.342,3.845,11.524,7.457,4.393,6.066,10.279
"50",18.123,69.67,19.701,5.936,5.639,4.998,9.561,5.545,94.608,6.795,20.389,9.514,8.061,10.686,17.858
"51",10.824,4.78,9.521,16.877,10.865,17.544,8.015,13.536,7.643,29.767,7.977,6.466,11.584,4.648,92.149
"52",326.34,19.723,40.86,2.696,2.08,2.79,9.375,2.114,18.069,8.188,29.814,68.075,2.928,18.694,46.405
"53",13.44,8.058,16.786,10.938,12.847,9.427,8.093,15.11,35.241,64.712,20.855,37.859,44.076,48.129,24.046
"54",34.752,13.427,42.475,4.211,3.894,3.942,7.736,2.141,41.031,4.898,26.566,23.948,2.907,39.592,90.984
"55",75.878,11.682,21.354,3.055,5.062,6.573,30.405,3.947,9.789,5.71,25.153,526.616,5.674,171.726,25.492
"56",10.722,3.735,7.906,3.942,2.834,9.345,6.802,4.982,4.848,5.389,14.478,15.986,4.865,69.808,10.774
"57",21.643,5.553,6.345,2.478,5.903,5.167,6.616,3.06,7.861,5.512,6.701,6.817,3.426,10.905,7.237
"58",96.602,71.265,11.467,20.241,92.947,13.085,37.506,21.934,151.972,11.094,7.448,88.043,102.852,12.523,88.056
"59",5.002,4.464,6.965,3.714,4.347,4.394,7.567,4.166,6.054,4.151,11.152,6.243,3.935,7.65,7.614
"60",14.129,6.217,34.294,18.323,23.738,9.195,6.801,15.991,11.584,10.161,14.136,11.246,9.033,7.478,11.897
"61",11.977,13.215,8.351,5.22,1.965,6.31,7.14,4.439,8.532,7.889,10.569,14.829,3.549,6.335,9.366
"62",19.677,8.937,12.512,3.45,6.453,5.062,9.076,5.007,18.018,7.955,16.664,16.7,7.505,16.197,20.541
"63",24.95,10.677,16.477,4.171,5.323,5.466,11.053,4.571,15.705,6.33,14.126,45.664,5.187,9.536,24.223
"64",16.128,8.051,11.17,7.515,4.789,4.023,6.781,4.381,9.067,6.234,7.173,6.552,4.047,6.396,25.685
"65",13.928,6.2,10.66,3.615,3.376,5.056,4.679,2.991,11.121,6.329,10.869,14.107,3.952,7.191,8.372
"66",6.633,15.559,14.339,6.081,6.442,9.755,6.917,5.106,12.159,5.84,25.859,14.249,5.236,16.872,13.979
"67",18.361,10.159,23.483,6.072,11.044,5.863,6.099,5.745,9.808,5.51,56.905,22.366,4.191,48.005,16.558
"68",12.757,5.74,10.959,2.47,3.607,9.236,8.495,4.133,15.572,8.492,8.316,13.549,4.831,9.566,8.231
"69",23.114,5.837,7.765,2.552,3.714,4.058,23.319,1.978,40.255,7.978,10.174,23.806,6.593,5.748,7.827
"70",16.793,6.126,10.518,3.834,4.425,4.162,6.115,3.794,9.129,5.606,12.598,31.657,3.467,6.806,8.988
"71",4.408,4.06,8.066,5.624,6.086,5.15,5.871,4.789,4.61,14.497,204.129,17.914,6.083,3.152,11.298
"72",19.745,5.967,67.971,11.02,4.499,12.734,13.589,6.059,16.14,8.012,14.657,12.008,15.853,NA,13.109
